segment_id,direction,max_spots,sign_id
8237923,1,4,1006
8240088,1,3,792
8238228,1,0,985
8241120,0,0,980
8241119,0,5,236
8236077,1,0,980
8241118,0,11,236
8241117,0,0,1002
8242459,0,0,985
8241998,1,0,980
8234122,0,0,980
8241872,1,6,236
8235579,1,54,808
8237293,1,15,231
8241488,0,3,231
8237194,1,0,980
8237194,0,0,980
8240210,1,0,980
8240210,0,0,980
8238116,1,0,980
8238116,0,0,1002
8240211,1,0,1001
8240211,0,0,980
8239193,1,0,1002
8239193,0,0,980
8240212,1,0,980
8240212,0,0,980
8241120,1,0,980
8238228,0,0,1002
8237632,1,0,1002
8242076,0,0,1002
8236328,0,11,286
8236328,1,11,286
8241388,0,5,236
8241389,1,8,236
8241390,1,4,236
8241390,0,5,236
8241598,0,11,630
8238326,0,5,686
8238326,1,9,686
8241529,1,7,669
8241529,0,7,669
8234693,1,5,686
8234693,0,9,686
8239251,1,0,1002
8239251,0,0,1002
8237260,0,42,795
8237260,1,0,1002
8237259,1,0,1002
8235043,1,0,1002
8235043,0,42,795
8235044,1,0,985
8235045,1,16,647
8235046,1,1,647
8237257,0,0,1002
8234327,0,0,1002
8234471,1,0,985
8234471,0,0,985
8234326,0,0,1002
8234473,1,0,985
8234473,0,0,985
8237483,1,0,985
8235044,0,0,980
8240741,1,0,980
8240741,0,0,980
8237259,0,0,980
8240144,0,0,1002
8240144,1,0,1002
8241277,1,0,1002
8241277,0,0,1002
8235586,0,0,985
8235586,1,0,1002
8235042,1,0,1002
8237261,0,0,1002
8237261,1,0,1002
8235042,0,0,1002
8236127,0,0,1002
8236127,1,0,1002
8234472,0,0,985
8236851,1,7,650
8240996,1,7,650
8241425,1,0,985
8235573,1,0,1002
8236823,1,9,653
8234247,1,4,686
8237133,0,0,985
8237133,1,0,985
8235740,0,14,686
8235740,1,0,985
8237101,0,0,980
8236239,1,6,686
8236239,0,0,980
8235741,1,0,1002
8241498,0,0,1002
8241498,1,5,652
8236935,0,0,980
8236935,1,0,985
8236936,1,0,980
8236936,0,0,980
8234062,1,0,985
8238942,1,0,980
8240717,1,0,980
8240718,1,0,980
8240718,0,0,980
8240719,1,0,980
8240719,0,0,980
8238943,1,0,980
8238943,0,0,980
8240027,0,0,980
8240027,1,0,980
8240576,0,86,808
8239625,1,0,980
8240294,1,0,985
8240295,1,0,985
8240295,0,0,985
8235396,1,0,980
8235396,0,0,980
8238799,1,0,980
8240352,0,0,980
8242808,0,0,1002
8346855,1,0,980
8350335,1,0,980
8350335,0,0,980
8346510,1,0,980
8346510,0,0,980
8344383,1,0,985
8344383,0,0,985
8344384,1,0,985
8346873,0,0,980
8346873,1,0,980
8344384,0,0,980
8351521,1,0,980
8351521,0,0,980
8351337,1,0,980
8351337,0,0,980
8351338,1,0,980
8351338,0,0,980
8345733,0,0,980
8345026,1,0,980
8345026,0,0,980
8351435,1,0,980
8242074,1,0,980
8236484,1,0,980
8238816,1,0,980
8238816,0,0,980
8237208,1,0,980
8237802,1,0,980
8239921,1,6,652
8239922,1,26,652
8241361,1,40,652
8237296,1,12,686
8237297,1,14,686
8240625,0,3,653
8240624,0,4,653
8240623,0,6,653
8240624,1,3,653
8240625,1,5,653
8237298,1,8,686
8237299,0,6,686
8237298,0,9,686
8237297,0,18,686
8237296,0,6,686
8236763,1,5,652
8236815,1,3,652
8236816,1,4,652
8241748,0,0,1002
8241747,0,0,1002
8241749,0,0,1002
8241750,0,0,1002
8241751,0,0,1002
8237834,0,10,701
8237835,0,26,701
8237836,0,35,701
8236509,0,0,980
8237866,0,0,980
8241890,0,0,980
8241784,0,0,980
8346567,1,0,980
8235964,0,0,980
8235965,0,0,980
8235965,1,0,980
8241623,0,0,980
8241943,0,0,980
8241943,1,0,980
8240979,1,0,980
8240979,0,0,980
8239212,1,2,286
8352024,1,0,1001
8238539,1,0,980
8242625,0,0,980
8242625,1,0,980
8234930,0,0,980
8234930,1,0,980
8345840,0,0,980
8345840,1,0,980
8344107,1,0,980
8241574,1,0,980
8235010,1,0,980
8235010,0,0,980
8241574,0,0,980
8344107,0,0,980
8239998,0,0,980
8239998,1,0,980
8345605,0,0,980
8345605,1,0,980
8344139,0,0,980
8344139,1,0,980
8347324,1,0,980
8347324,0,0,980
8235981,0,0,980
8239290,0,0,980
8240354,0,0,980
8240355,0,0,980
8240354,1,0,980
8240355,1,0,980
8240356,1,0,980
8237824,1,0,980
8239158,1,0,980
8239122,0,0,2319
8237388,0,0,980
8235374,1,0,980
8241407,0,0,980
8235374,0,0,980
8234948,0,0,980
8234645,0,0,980
8240837,1,0,980
8242321,0,0,980
8239747,1,0,980
8236170,0,0,980
8236170,1,0,980
8238920,1,4,231
8236351,0,0,980
8236353,1,0,980
8239122,1,0,980
8238896,1,0,980
8238900,1,15,286
8240411,0,20,231
8237993,1,0,980
8237993,0,0,980
8241446,1,0,980
8240309,1,0,980
8239404,1,0,980
8239403,1,0,980
8238919,0,0,980
8234505,1,0,980
8238027,0,2,286
8237817,1,0,980
8236352,0,0,980
8236353,0,0,980
8234645,1,0,980
8240837,0,0,980
8242321,1,0,980
8239569,0,0,980
8238192,1,0,980
8238192,0,0,980
8238897,1,0,980
8238898,1,0,980
8238899,1,5,286
8237992,1,0,980
8237992,0,0,980
8235513,1,0,980
8235513,0,0,980
8234505,0,0,980
8238921,0,14,231
8242206,0,0,980
8242206,1,0,980
8239804,1,0,980
8238694,1,0,980
8241255,1,0,980
8238834,0,0,980
8238694,0,0,980
8238834,1,0,980
8234203,0,0,980
8239804,0,0,980
8238061,0,0,980
8234203,1,0,980
8238061,1,0,980
8242423,1,0,980
8242423,0,0,980
8234373,0,0,980
8234463,1,0,980
8237506,1,0,980
8237506,0,0,980
8240894,1,0,980
8240894,0,0,980
8238209,1,0,980
8238209,0,0,980
8235595,0,0,980
8235595,1,2,686
8237366,0,18,686
8239404,0,0,980
8237366,1,18,686
8236678,0,3,686
8236678,1,5,686
8239699,1,10,669
8241595,1,0,980
8241596,1,0,980
8234950,0,0,980
8237158,0,3,681
8237157,0,7,669
8242134,1,10,653
8242133,0,10,653
8235032,1,4,652
8237326,0,5,686
8239274,1,0,980
8239274,0,0,980
8240711,1,0,980
8240711,0,0,980
8240712,1,0,980
8240712,0,0,980
8241093,1,0,980
8237425,0,0,980
8242931,1,2,670
8238991,1,2,669
8236540,1,0,980
8238299,1,0,980
8238298,0,0,980
8238298,1,0,980
8238299,0,0,980
8241293,0,0,980
8241293,1,0,980
8236542,1,0,980
8236542,0,0,980
8237185,1,0,980
8240327,1,0,980
8237185,0,0,980
8240327,0,0,980
8236543,0,0,980
8236543,1,0,980
8236825,1,0,980
8238941,1,0,980
8240716,1,0,980
8240715,1,0,980
8240714,1,0,980
8240714,0,0,980
8240716,0,0,980
8240715,0,0,980
8237929,1,0,980
8237930,1,0,980
8241932,1,0,980
8234685,0,0,980
8235213,0,0,980
8235213,1,18,271
8235596,1,12,669
8236634,0,0,980
8241895,0,3,653
8241895,1,3,653
8242458,1,0,980
8242458,0,0,980
8242457,1,0,980
8234753,0,0,980
8234753,1,0,980
8237516,1,3,652
8235351,1,0,980
8241477,1,12,652
8242171,0,0,980
8242171,1,0,980
8236471,1,2,653
8242154,1,9,686
8242758,1,7,669
8235481,1,0,980
8235481,0,0,980
8235482,1,0,980
8235421,0,0,980
8241181,0,0,980
8241951,1,0,980
8235482,0,0,980
8235421,1,0,980
8241181,1,0,980
8241951,0,0,980
8235828,1,0,980
8235828,0,0,980
8240818,1,0,980
8240818,0,0,980
8238349,1,0,980
8238349,0,0,980
8241582,1,0,980
8241582,0,0,980
8239429,1,0,980
8239429,0,0,980
8241897,1,0,980
8241897,0,0,980
8238297,0,0,980
8235502,1,0,980
8235502,0,0,980
8240202,1,0,980
8240202,0,0,980
8236515,1,0,980
8236515,0,0,980
8240704,1,0,980
8240704,0,0,980
8236514,1,0,980
8236514,0,0,980
8237074,1,0,980
8237074,0,0,980
8242470,1,0,980
8242470,0,0,980
8348839,1,0,980
8345621,0,0,980
8344551,0,0,980
8240188,1,0,980
8240188,0,0,980
8236214,1,0,980
8237711,1,0,980
8237711,0,0,980
8351730,1,0,980
8352303,0,0,980
8349336,1,0,980
8349336,0,0,980
8351057,1,9,637
8351057,0,13,637
8351745,1,0,980
8351745,0,0,980
8344307,1,0,980
8344307,0,0,980
8347377,1,14,637
8347377,0,0,980
8352859,1,0,980
8352859,0,0,980
8237705,1,0,980
8237705,0,0,980
8234313,1,0,980
8234313,0,0,980
8238516,1,0,980
8238516,0,0,980
8343927,1,0,980
8343927,0,0,980
8343922,1,0,980
8343922,0,0,980
8343921,1,20,637
8343921,0,0,980
8349945,1,0,980
8344680,1,0,980
8344680,0,0,980
8347757,1,0,980
8347757,0,0,980
8351744,1,0,980
8351744,0,0,980
8351729,1,0,980
8352304,0,0,980
8234317,1,18,637
8234317,0,12,637
8348270,1,8,637
8348270,0,20,637
8352304,1,0,637
8237710,1,0,980
8236214,0,5,637
8240939,1,0,980
8238085,0,0,980
8238445,0,0,980
8240888,1,0,980
8243060,1,0,980
8243060,0,0,980
8238839,0,0,980
8241961,1,0,980
8239944,0,0,980
8242053,0,0,980
8237604,0,0,980
8237374,0,0,980
8239833,1,0,980
8239832,0,0,980
8351379,0,0,980
8242746,0,0,980
8243044,1,0,980
8238257,1,0,980
8234734,1,0,980
8236966,1,0,980
8236969,0,0,980
8240425,0,0,980
8241485,1,0,980
8351024,1,0,980
8234640,1,0,980
8234640,0,0,980
8237937,1,0,980
8237937,0,0,980
8237936,1,0,980
8237936,0,0,980
8234240,0,0,980
8238887,0,0,980
8238809,0,0,980
8242959,1,0,980
8237399,1,0,980
8237399,0,0,980
8237103,1,0,980
8242709,1,0,985
8242709,0,0,980
8238839,1,0,980
8243059,1,0,980
8241961,0,0,980
8238278,0,0,980
8242053,1,0,980
8239832,1,0,980
8238721,0,0,980
8348789,0,0,980
8351323,1,0,980
8345451,0,0,980
8351112,0,0,980
8235437,0,0,980
8234735,1,0,980
8234735,0,0,980
8241644,0,0,980
8234734,0,0,980
8236966,0,0,980
8348157,0,0,980
8344551,1,0,980
8241074,0,0,980
8241074,1,0,980
8237103,0,0,980
8242787,1,2,681
8238722,0,0,980
8238721,1,0,980
8238722,1,0,980
8351323,0,0,980
8345451,1,0,980
8351112,1,0,980
8348788,0,0,980
8235686,0,0,980
8243044,0,0,980
8234737,0,0,980
8234736,1,0,980
8236392,1,0,980
8237562,0,0,980
8348565,0,0,980
8351024,0,0,980
8234641,1,2,637
8241073,1,0,980
8241073,0,0,980
8348157,1,0,980
8237554,1,0,980
8235014,0,0,980
8235014,1,0,980
8352357,0,0,980
8352764,0,0,1423
8352764,1,0,1423
8236336,1,0,980
8235859,0,0,980
8235860,0,0,980
8235858,0,0,980
8235857,0,0,980
8240065,1,0,980
8240065,0,0,980
8240064,1,0,980
8240064,0,0,980
8235855,0,0,980
8237449,1,0,980
8237449,0,0,980
8239512,0,0,980
8241558,0,7,647
8241734,1,10,647
8241734,0,11,647
8234319,0,0,980
8241591,0,0,980
8239948,0,0,980
8239947,1,0,980
8239947,0,0,980
8240067,0,0,980
8241592,0,0,980
8240535,1,0,980
8242335,1,0,980
8235118,1,0,980
8239349,1,0,980
8241560,1,4,647
8241561,1,16,647
8241562,0,7,647
8241561,0,20,647
8241216,1,15,647
8241559,0,2,647
8241559,1,2,647
8241558,1,13,647
8241575,1,0,980
8235514,0,0,980
8235514,1,0,980
8238329,1,0,980
8242292,0,0,980
8238330,0,0,980
8238329,0,0,980
8242293,0,0,980
8242292,1,0,980
8242293,1,0,980
8240114,1,0,980
8238330,1,0,980
8240114,0,0,980
8236116,1,0,980
8242389,0,0,980
8235609,1,0,980
8238564,1,0,980
8241968,0,0,980
8235003,0,0,980
8242101,0,0,980
8235003,1,0,980
8237696,1,0,980
8237696,0,0,980
8237247,1,0,980
8235609,0,0,980
8237247,0,0,980
8238564,0,0,980
8241968,1,0,980
8235004,0,0,980
8242969,1,0,980
8238779,0,0,980
8241004,0,0,980
8242101,1,3,271
8240572,1,0,1028
8240572,0,0,1028
8234849,1,2,235
8241004,1,0,980
8234849,0,0,980
8238780,0,0,980
8238779,1,7,216
8237723,0,0,980
8236505,0,0,980
8236404,0,0,980
8236406,0,0,980
8236407,0,0,980
8236407,1,0,980
8238963,1,0,980
8242725,1,0,980
8242726,1,0,980
8242726,0,0,980
8242725,0,0,980
8236408,1,0,980
8236408,0,0,980
8237273,0,0,980
8235476,1,0,980
8235477,1,0,980
8235623,1,0,980
8235623,0,0,980
8234970,0,0,980
8234970,1,0,980
8235890,0,9,653
8235890,1,15,653
8241269,0,0,980
8241269,1,0,980
8345418,0,0,980
8345418,1,0,980
8235789,0,0,980
8235789,1,10,631
8235977,1,0,980
8236427,1,0,980
8236426,1,0,980
8234311,0,0,980
8236757,1,0,980
8236755,1,0,980
8237577,1,4,634
8237577,0,0,980
8237576,0,0,980
8234536,1,0,980
8234536,0,10,976
8238410,0,5,976
8238408,0,3,976
8238407,0,0,980
8238406,0,0,980
8240900,1,23,631
8239244,1,4,630
8240901,1,20,631
8240901,0,20,631
8240903,1,18,631
8240903,0,22,631
8240902,0,0,980
8240902,1,0,980
8239246,1,9,630
8239246,0,0,980
8234042,0,0,980
8238163,0,0,980
8240512,0,0,980
8240512,1,0,980
8350097,0,3,653
8238673,1,36,295
8238673,0,32,295
8235889,0,15,278
8235887,0,26,278
8235887,1,27,296
8352860,0,0,980
8235889,1,0,980
8350249,0,2,296
8237687,1,0,980
8235400,0,0,980
8235400,1,0,980
8237686,1,0,980
8234335,1,17,976
8234336,0,0,980
8238819,1,0,980
8239044,0,12,1029
8242394,0,10,202
8234846,0,0,980
8235006,0,0,980
8235007,1,0,980
8238608,0,0,980
8235956,0,0,980
8235956,1,0,980
8240435,0,0,980
8242118,0,0,980
8241221,0,0,980
8235100,1,0,980
8235099,1,0,980
8242228,1,3,231
8237610,0,0,980
8242228,0,8,231
8242673,1,14,1029
8242672,1,10,1029
8242765,1,5,976
8238458,1,4,231
8238458,0,0,980
8237962,1,3,976
8234126,1,6,976
8234125,1,4,976
8240402,1,5,216
8239331,1,5,976
8239331,0,0,980
8239235,1,7,976
8239220,1,11,1029
8239220,0,11,1029
8240402,0,1,216
8242790,0,0,980
8236679,1,7,686
8236444,1,0,985
8236444,0,0,985
8234213,1,8,686
8234765,1,2,686
8235531,1,0,980
8235531,0,0,980
8237576,1,60,634
8238181,1,5,686
8240228,0,6,669
8240558,1,18,632
8237073,1,0,980
8242746,1,16,976
8235686,1,23,976
8242771,0,8,630
8242771,1,0,980
8242290,1,6,669
8238195,0,0,980
8236469,0,0,980
8234302,1,0,980
8234302,0,0,980
8236083,1,0,980
8240655,0,0,980
8240655,1,0,980
8238320,1,0,980
8234408,0,4,647
8238320,0,0,980
8234408,1,3,647
8237215,0,0,980
8238656,0,5,669
8238655,0,2,669
8238659,0,4,669
8238658,0,4,669
8235884,1,0,980
8242624,0,0,985
8234925,0,9,647
8242424,0,10,647
8238194,1,10,652
8348774,1,0,980
8348774,0,0,980
8346158,0,0,980
8346158,1,0,980
8344764,0,0,980
8344764,1,0,980
8242621,1,0,980
8348775,0,0,980
8348775,1,0,980
8242621,0,0,980
8351520,0,0,980
8351520,1,0,980
8242622,1,0,980
8344323,1,0,980
8242622,0,0,980
8344323,0,0,980
8242623,1,0,980
8242623,0,0,980
8242624,1,0,980
8236679,0,6,202
8241439,0,0,980
8236125,1,0,980
8237833,1,0,980
8239904,0,0,980
8239904,1,0,980
8241823,1,0,980
8239792,0,0,980
8241753,0,0,980
8242315,0,28,647
8240946,1,0,980
8240946,0,0,980
8236721,0,0,980
8238805,1,0,980
8238520,0,32,808
8242315,1,22,647
8240498,1,0,980
8240498,0,0,980
8234450,1,0,980
8237062,0,0,980
8237062,1,0,980
8240074,0,0,980
8234104,0,0,980
8234104,1,0,980
8240074,1,0,980
8241738,0,0,980
8242393,1,0,980
8242393,0,0,980
8239962,0,0,980
8239962,1,0,980
8238435,0,0,980
8234433,0,0,980
8236988,0,0,980
8234432,0,0,980
8234432,1,0,980
8239543,1,8,669
8242561,1,8,652
8237694,1,0,980
8236608,0,20,647
8236608,1,0,980
8237908,1,0,980
8237907,1,0,980
8237907,0,0,980
8237908,0,0,980
8237909,0,0,980
8237909,1,0,980
8235659,1,0,980
8234551,0,0,980
8235320,0,0,980
8235780,1,0,980
8235781,1,0,980
8235781,0,0,980
8240049,0,0,980
8241819,0,0,980
8237177,1,0,980
8242739,0,0,980
8242739,1,0,980
8237123,0,0,980
8235990,0,0,980
8235990,1,0,980
8237123,1,30,809
8241320,0,0,980
8241819,1,10,809
8234079,0,11,669
8235076,0,0,980
8235075,0,4,647
8239179,1,8,231
8235075,1,10,647
8240128,0,20,202
8235074,1,2,647
8239645,0,0,980
8239645,1,4,647
8240128,1,18,202
8238144,1,6,650
8238708,1,0,980
8349125,0,0,980
8242411,1,0,1002
8349125,1,0,980
8344602,1,0,980
8242411,0,0,1001
8238145,1,0,980
8239104,0,0,980
8241320,1,0,980
8240320,0,4,798
8239104,1,0,980
8240815,1,4,681
8240319,0,4,798
8240815,0,0,980
8240814,1,0,980
8240814,0,0,980
8242119,1,7,216
8240318,1,8,798
8240813,0,27,669
8240319,1,6,798
8240813,1,11,669
8240320,1,0,980
8234918,0,0,980
8238281,1,0,980
8238456,1,8,231
8237371,0,3,974
8237372,0,3,974
8237371,1,4,974
8235065,0,5,216
8235067,1,7,216
8235067,0,11,216
8236087,1,0,980
8241724,1,12,976
8236848,1,0,980
8236849,1,0,980
8242735,0,7,653
8242735,1,9,653
8241266,0,4,686
8241266,1,0,980
8234294,1,0,980
8234765,0,0,980
8242371,0,0,980
8236397,1,0,980
8237667,0,0,980
8238046,1,0,980
8236067,1,0,980
8236067,0,0,980
8235107,1,0,980
8234023,1,0,980
8237034,0,0,980
8240993,1,0,980
8237667,1,0,980
8238046,0,0,980
8235107,0,0,980
8239441,1,0,980
8239441,0,0,980
8239187,0,0,980
8239187,1,0,980
8234023,0,0,980
8242371,1,4,686
8240874,0,0,980
8234973,1,12,1032
8234972,1,35,1032
8241487,1,0,980
8241487,0,0,980
8237742,1,5,653
8237743,1,15,653
8237743,0,8,653
8237742,0,2,653
8237845,0,0,980
8237744,1,13,653
8237744,0,4,653
8241491,0,5,653
8241491,1,12,653
8237745,1,6,653
8237245,1,0,980
8238831,1,0,980
8239768,1,0,980
8241864,0,0,980
8242766,0,0,980
8236076,0,0,980
8241948,0,14,686
8241756,0,0,980
8241757,0,0,980
8241758,0,0,980
8237807,0,0,980
8237807,1,0,980
8234375,1,0,980
8234376,1,0,980
8242791,1,0,980
8242791,0,0,980
8235455,0,0,980
8239328,1,0,980
8239328,0,0,980
8238381,0,0,980
8241518,0,0,980
8235584,1,0,980
8241675,0,10,686
8242377,0,0,980
8241373,0,16,652
8241375,0,4,652
8237515,1,0,980
8237515,0,0,980
8241514,0,0,980
8241512,0,0,980
8241513,0,0,980
8241511,0,0,980
8234157,1,15,686
8234157,0,0,980
8241115,0,10,652
8235330,0,0,980
8235330,1,10,669
8235331,1,3,669
8238818,1,0,980
8239221,1,0,980
8239836,1,0,980
8239221,0,0,980
8239757,1,0,980
8234673,0,0,980
8239757,0,0,980
8236458,1,0,980
8236458,0,0,980
8240461,1,0,980
8240461,0,0,980
8238247,0,0,980
8237452,0,0,980
8236500,1,0,980
8236500,0,0,980
8237717,0,0,980
8235948,1,0,980
8235948,0,0,980
8235949,1,0,980
8235949,0,0,980
8240174,0,0,980
8240174,1,0,980
8241058,0,0,980
8241501,0,0,980
8234631,0,0,980
8234631,1,0,980
8239359,1,0,980
8239359,0,0,980
8242985,1,5,681
8242985,0,4,669
8242987,1,9,669
8242987,0,18,669
8242986,0,0,980
8242986,1,2,681
8236278,1,0,980
8236278,0,0,980
8238675,0,0,980
8238675,1,0,980
8235289,0,0,980
8238340,1,0,980
8242503,1,0,980
8241374,0,0,980
8241289,0,0,980
8238559,1,0,980
8234689,1,0,980
8234689,0,0,980
8241601,1,0,980
8234414,1,0,980
8236279,1,5,647
8242613,1,0,980
8235289,1,0,980
8238340,0,0,980
8242503,0,0,980
8238559,0,0,980
8234690,0,0,980
8351035,0,0,980
8235784,1,0,980
8235784,0,0,980
8241601,0,0,980
8234690,1,0,980
8236194,0,0,980
8236194,1,0,980
8349588,0,0,980
8349588,1,0,980
8343635,0,0,980
8343635,1,0,980
8236066,1,0,980
8236066,0,0,980
8236065,1,0,980
8351035,1,0,980
8239375,1,0,980
8239375,0,0,980
8239216,0,103,1034
8239216,1,110,1034
8239215,1,11,1034
8239215,0,21,1034
8239311,1,15,637
8239311,0,15,637
8241957,0,4,799
8237986,0,0,980
8237985,0,0,980
8235476,0,0,980
8235477,0,0,980
8236409,0,0,980
8236409,1,0,980
8237273,1,0,980
8235624,0,0,980
8235624,1,8,1031
8240666,1,0,980
8240666,0,0,980
8240665,0,0,980
8240665,1,0,980
8239909,0,0,980
8242024,0,0,980
8239909,1,0,980
8242024,1,0,980
8239910,0,0,980
8239910,1,0,980
8238697,0,0,980
8236555,0,0,980
8236554,1,0,980
8236557,0,0,980
8236557,1,0,980
8236556,1,0,980
8236556,0,0,980
8236558,1,0,980
8236558,0,0,980
8238697,1,0,980
8236553,1,0,980
8236553,0,0,980
8240001,1,5,637
8237111,0,6,673
8237111,1,0,980
8242501,0,0,980
8242501,1,0,980
8241669,1,0,980
8241668,1,0,980
8237100,0,0,980
8239561,1,0,980
8237055,0,0,980
8237055,1,0,980
8238811,1,63,278
8238811,0,0,278
8238807,1,0,980
8238807,0,0,980
8237054,1,0,980
8240001,0,5,637
8240225,1,0,980
8240225,0,0,980
8235430,0,0,980
8235430,1,0,980
8242500,1,0,980
8242500,0,0,980
8239840,0,0,980
8239840,1,0,980
8239504,0,0,980
8238093,0,0,980
8238093,1,0,980
8241669,0,0,980
8235876,1,0,980
8239561,0,0,980
8241667,1,0,980
8237525,1,0,980
8237525,0,0,980
8236841,1,0,980
8236841,0,0,980
8235515,0,0,980
8235515,1,101,295
8239504,1,0,980
8237100,1,0,980
8235876,0,0,980
8242886,0,0,980
8242886,1,2,295
8238287,0,5,1034
8235849,0,0,980
8235848,0,0,980
8235847,0,0,980
8235848,1,0,980
8235847,1,0,980
8235849,1,0,980
8237969,1,0,980
8240866,0,0,980
8240866,1,0,980
8240430,1,0,980
8240430,0,0,980
8234736,0,0,980
8348839,0,0,980
8345621,1,0,980
8238001,1,0,980
8238001,0,0,980
8238321,1,0,980
8238321,0,0,980
8236965,0,0,980
8236965,1,0,980
8238736,1,0,980
8238736,0,0,980
8243026,0,0,980
8243026,1,0,980
8236392,0,0,980
8240425,1,0,980
8242566,1,0,980
8242566,0,0,980
8240424,0,0,980
8240424,1,0,980
8242912,1,4,1039
8242913,1,14,1039
8239793,0,0,980
8239793,1,0,980
8238257,0,0,980
8241643,0,0,980
8241643,1,0,980
8241644,1,0,980
8235782,0,0,980
8235782,1,0,980
8234500,0,0,980
8234500,1,0,980
8237774,0,0,980
8240439,1,0,980
8237774,1,0,980
8240439,0,0,980
8234737,1,0,980
8236967,1,0,980
8236967,0,0,980
8236968,0,0,980
8236968,1,0,980
8236969,1,0,980
8236970,0,0,980
8236970,1,0,980
8352766,1,0,980
8352766,0,0,980
8348156,0,0,980
8348156,1,0,980
8348701,1,0,980
8348701,0,0,980
8348565,1,0,980
8241485,0,0,980
8240469,0,0,980
8240469,1,0,980
8236971,0,0,980
8236971,1,0,980
8242260,0,40,637
8235301,0,40,637
8235302,1,0,980
8235302,0,0,980
8242261,1,13,637
8238823,0,0,980
8238823,1,0,980
8236400,1,0,980
8236400,0,0,980
8239208,1,7,1031
8239208,0,4,1031
8240547,0,9,1031
8240547,1,9,1031
8241166,0,9,1031
8241166,1,9,1031
8236401,0,0,980
8236402,1,0,980
8236401,1,0,980
8236402,0,0,980
8236403,0,0,980
8236403,1,0,980
8236404,1,0,980
8239800,1,0,980
8239800,0,20,637
8236405,1,0,980
8236405,0,0,980
8236406,1,0,980
8238963,0,0,980
8241533,0,0,980
8236806,1,0,980
8242770,0,0,980
8242589,0,0,980
8237235,0,0,980
8237235,1,8,637
8236505,1,0,980
8237563,0,0,980
8236806,0,0,980
8236804,1,0,980
8241533,1,5,686
8237724,1,0,980
8237724,0,0,980
8237723,1,0,980
8242055,1,0,980
8242055,0,0,980
8237562,1,0,980
8238156,0,0,980
8238156,1,0,980
8237563,1,0,980
8236805,0,0,980
8236805,1,0,980
8242770,1,0,980
8242588,0,0,980
8242589,1,0,980
8237236,0,7,637
8237234,0,3,637
8237233,0,0,980
8237233,1,0,980
8237232,0,0,980
8237232,1,0,980
8242590,1,0,980
8242590,0,0,980
8239206,1,0,980
8242591,1,0,980
8234230,1,0,980
8234230,0,0,980
8242364,0,0,980
8242364,1,12,637
8349944,1,0,980
8349945,0,0,980
8349944,0,0,980
8349943,1,0,980
8347378,1,11,271
8347378,0,0,271
8237708,1,0,980
8237708,0,0,980
8237709,1,0,980
8237709,0,0,980
8352135,0,0,980
8352135,1,2,271
8352136,0,0,980
8352136,1,0,980
8351730,0,0,980
8352303,1,0,980
8351729,0,0,980
8237710,0,0,980
8240939,0,0,980
8234231,0,0,980
8234231,1,0,980
8237712,1,5,271
8237712,0,0,980
8234316,0,0,980
8234316,1,0,980
8235865,1,0,980
8235865,0,0,980
8238909,1,0,980
8238909,0,0,980
8240924,0,0,980
8240923,0,0,980
8240923,1,0,980
8240924,1,0,980
8241199,1,0,980
8241199,0,0,980
8235480,0,0,980
8235480,1,0,980
8238297,1,0,980
8236703,0,0,980
8240557,0,0,980
8240557,1,3,632
8240558,0,0,985
8243043,0,0,985
8238411,0,0,985
8238408,1,0,980
8238409,1,0,980
8238407,1,0,980
8239245,1,0,980
8242356,0,0,630
8235138,1,8,271
8235138,0,3,271
8238786,0,0,980
8238786,1,0,980
8236555,1,0,980
8236554,0,0,980
8238500,1,0,980
8238500,0,0,980
8242471,0,0,980
8242471,1,0,980
8237058,0,0,980
8237057,0,0,980
8237057,1,0,980
8237058,1,0,980
8237059,1,0,980
8237060,1,0,980
8237060,0,0,980
8237059,0,0,980
8240870,1,0,980
8240870,0,0,980
8236454,0,0,980
8235824,0,0,980
8236735,1,0,980
8234284,0,0,980
8236119,0,0,980
8236119,1,0,980
8237023,0,0,980
8235070,0,0,980
8235038,1,0,980
8235344,1,0,980
8242688,1,0,980
8235742,0,0,980
8235824,1,0,980
8236735,0,0,980
8234284,1,0,980
8235070,1,0,980
8235344,0,0,980
8241637,0,16,637
8242689,0,0,980
8242688,0,0,980
8242689,1,0,980
8239103,0,0,980
8236454,1,0,980
8235742,1,0,980
8239103,1,0,980
8234285,1,0,980
8234285,0,0,980
8234320,1,0,980
8234320,0,0,980
8235038,0,0,980
8237023,1,0,980
8241637,1,18,637
8242687,0,0,980
8242687,1,0,980
8240443,0,0,980
8240443,1,0,980
8239063,0,0,980
8238484,0,0,980
8241773,0,0,980
8234741,1,0,980
8234741,0,0,980
8236959,1,0,980
8236959,0,0,980
8238484,1,0,980
8239063,1,0,980
8235925,1,0,980
8235925,0,0,980
8241608,1,5,974
8241608,0,3,974
8235267,0,0,980
8235267,1,3,1038
8242444,1,0,980
8242444,0,3,974
8235266,1,0,980
8235266,0,0,980
8234438,1,5,974
8234438,0,0,980
8235265,0,0,980
8235265,1,11,1038
8239410,1,5,974
8239410,0,6,974
8235264,0,0,980
8235264,1,8,1038
8237685,1,2,974
8237685,0,6,974
8235182,1,0,980
8241774,1,0,980
8241775,1,0,980
8241775,0,0,980
8241773,1,0,980
